,t,mtd,C,P,Q,Qp
295,20.6,133.26270689755603,0.8086250878331133,8.6741913873991,113.00316369188825,11.585351818268672
296,20.700000000000003,132.9990496976607,0.8077916920713373,8.657752501303472,112.7898326409356,11.551464555421608
297,20.8,132.7366588015855,0.806959155234799,8.641682260082481,112.57729631293911,11.517680228563899
298,20.900000000000002,132.47553395091828,0.8061274764382617,8.625977057805866,112.36555720158795,11.483999691524454
299,21.0,132.2156748513868,0.8052966547974008,8.610633348647537,112.15461773546147,11.450423767277808
300,21.1,131.95708117052953,0.8044666894288034,8.595647646980757,111.94448027790796,11.416953245640821
301,21.200000000000003,131.6997525403008,0.8036375794499669,8.58101652590766,111.73514712898466,11.383588885408484
302,21.3,131.44368855826053,0.8028093239792986,8.566736616249537,111.52662052679018,11.3503314152208
303,21.400000000000002,131.1888887886514,0.8019819221361139,8.552804605581981,111.31890264873729,11.317181534332148
304,21.5,130.93535276368925,0.801155373040636,8.539217237195185,111.11199561292086,11.284139913573192
305,21.6,130.6830799868965,0.8003296758139951,8.525971308281136,110.90590148047934,11.251207198136026
306,21.700000000000003,130.43206993113972,0.7995048295782268,8.513063670146712,110.70062225534757,11.218384005645447
307,21.8,130.18232204001248,0.7986808334562719,8.500491227157147,110.49615988564219,11.185670927213161
308,21.900000000000002,129.9338357292026,0.797857686571975,8.488250935691843,110.29251626502996,11.153068528480787
309,22.0,129.6866103873954,0.7970353880500837,8.476339803283306,110.08969323385921,11.120577350252885
310,22.1,129.44064537713766,0.7962139370162474,8.464754887777303,109.88769258026231,11.08819790909805
311,22.200000000000003,129.19594003595617,0.7953933325970173,8.453493296402023,109.68651604137436,11.055930698179782
312,22.3,128.95249368045376,0.794573573919844,8.4425521837065,109.48616530600582,11.02377619074145
313,22.400000000000002,128.71030560318485,0.7937546601130779,8.431928752262362,109.28664201375682,10.99173483716567
314,22.5,128.46937507380548,0.7929365903059676,8.42162025173952,109.08794775622326,10.959807065842694
315,22.6,128.2297013405378,0.7921193636286593,8.411623977868102,108.89008407834804,10.927993284321648
316,22.700000000000003,127.99128363093214,0.7913029792121953,8.401937271674779,108.69305247941784,10.896293879839524
317,22.8,127.75412115259762,0.7904874361885138,8.392557518737343,108.496854414035,10.864709219825269
318,22.900000000000002,127.5182130940509,0.7896727336904478,8.383482148389534,108.30149129314944,10.833239652511942
319,23.0,127.2835586275009,0.7888588708517233,8.374708632052059,108.10696448617877,10.80188550927006
320,23.1,127.0501569071572,0.78804584680696,8.36623448359737,107.91327532058897,10.770647102970862
321,23.200000000000003,126.81800706995574,0.7872336606916689,8.358057258622413,107.72042508283543,10.739524728497901
322,23.3,126.58710823669313,0.7864223116422523,8.350174553539809,107.52841501952861,10.708518663624709
323,23.400000000000002,126.35745951265413,0.7856117987960024,8.342584004902859,107.33724633830568,10.677629169445595
324,23.5,126.12905998821311,0.7848021212911006,8.335283288746465,107.14692020868058,10.64685649078607
325,23.6,125.90190873951411,0.7839932782666164,8.32827011989452,106.95743776293462,10.616200856684976
326,23.700000000000003,125.67600483092373,0.7831852688625065,8.321542250438252,106.76880009805488,10.585662482430589
327,23.8,125.45134731359487,0.7823780922196146,8.315097470044641,106.58100827535407,10.55524156819617
328,23.900000000000002,125.22793522591375,0.7815717474796691,8.308933605383958,106.39406332120373,10.524938299326061
329,24.0,125.0057675945263,0.7807662337852834,8.303048519288582,106.207966228106,10.494752847131727
330,24.1,124.78484343485886,0.7799615502799546,8.29744011015304,106.0227179554582,10.464685369247599
331,24.200000000000003,124.56516175161663,0.7791576961080622,8.292106311347798,105.83831943029826,10.434736009970582
332,24.3,124.34672153932573,0.7783546704148678,8.287045090615287,105.65477154807017,10.404904900640283
