,t,mtd,C,P,Q,Qp
602,30.200000000000003,61.814433673581405,0.062239339588169254,0.23683578614921202,60.95108712688365,0.6265107605485399
603,30.3,61.78465155125477,0.06166969683735702,0.23780453050369116,60.92639938128729,0.6204476394637887
604,30.400000000000002,61.75532176583885,0.06110526771623066,0.23878146415728854,60.90209276988623,0.6144475317953295
605,30.5,61.72644056721969,0.060546004504149945,0.23976662947620547,60.87816422667582,0.6085097110676602
606,30.6,61.698004256389005,0.05999185992091975,0.24076006905531813,60.85461072660845,0.6026334607252399
607,30.700000000000003,61.670009185046425,0.05944278712357644,0.24176182571580948,60.83142928528322,0.5968180740473903
608,30.8,61.64245175219869,0.05889873969272712,0.24277194251102907,60.808616956465364,0.5910628532222991
609,30.900000000000002,61.615328404806014,0.05835967163296819,0.2437904627212642,60.78617083253045,0.5853671095542976
610,31.0,61.5886356371086,0.057825537368712786,0.24481742985212693,60.7640880439549,0.5797301633015763
611,31.1,61.5623699899821,0.05729629174012473,0.24585288763284263,60.74236575882735,0.5741513435219117
612,31.200000000000003,61.53652805252874,0.05677189000723206,0.24689688000719118,60.72100118398106,0.5686299885404894
613,31.3,61.51110645981599,0.05625228783994628,0.2479494511371084,60.699991563333114,0.5631654453457681
614,31.400000000000002,61.48610189119822,0.055737441310214866,0.2490106454043715,60.679334176646265,0.5577570691475836
615,31.5,61.46151107055941,0.05522730689120149,0.25008050740597165,60.659026339683685,0.5524042234697591
616,31.6,61.43733076569285,0.05472184145330881,0.25115908195232267,60.63906540373794,0.5471062800025885
617,31.700000000000003,61.413557787878254,0.05422100226096982,0.2522464140646862,60.61944875530484,0.5418626185087321
618,31.8,61.390188993456825,0.05372474697721134,0.25334254896467023,60.6001738172227,0.5366726272694586
619,31.900000000000002,61.367221280687495,0.053233033649860026,0.2544475320824499,60.58123804635041,0.5315357022546392
620,32.0,61.344651589359316,0.05274582070847048,0.2555614090540522,60.56263893326711,0.526451247038151
621,32.1,61.322476900649306,0.052263066962208636,0.25668422571766797,60.544374002151926,0.5214186727797105
622,32.2,61.30069423655478,0.05178473159607929,0.2578160281116514,60.52644081035156,0.5164373980915729
623,32.300000000000004,61.27930065980266,0.05131077416910086,0.2589568624702192,60.508836948297954,0.511506849034486
624,32.4,61.258293274988105,0.05084115461749737,0.2601067752132206,60.49156004032824,0.5066264594466436
625,32.5,61.23766922528445,0.05037583323981469,0.2612658129572677,60.47460774225427,0.5017956700729118
626,32.6,61.217425692739965,0.04991477069667664,0.2624340225095656,60.457977741564676,0.49701392866572247
627,32.7,61.197559897923576,0.04945792800788363,0.2636114508648829,60.441667757149084,0.4922806899096075
628,32.800000000000004,61.17806909940496,0.049005266548835476,0.26479814520332123,60.42567553890078,0.4875954153008613
629,32.9,61.158950594082036,0.04855674805058617,0.2659941528831184,60.40999886794236,0.48295757325655314
630,33.0,61.14020171742927,0.048112334599559554,0.2671995214339157,60.394635556793226,0.4783666392021272
631,33.1,61.121819840788675,0.047671988624588886,0.2684142985673558,60.37958344736277,0.4738220948585497
632,33.2,61.10380237184702,0.04723567289761344,0.26963853216900935,60.36484041128615,0.46932342839185476
633,33.300000000000004,61.08614675418835,0.046803350530411736,0.27087227029571914,60.350404349580224,0.4648701343124091
634,33.4,61.068850466819974,0.04637498497122167,0.27211556117309765,60.336273192279904,0.4604617133669748
635,33.5,61.05191102496233,0.04595054000710349,0.27336845318413194,60.322444899014805,0.45609767276339336
636,33.6,61.03532597908361,0.045529979758327545,0.2746309948701374,60.30891745828013,0.4517775259333422
637,33.7,61.01909291334102,0.045113268670065154,0.27590323493588736,60.29568888626622,0.4475007921389087
638,33.800000000000004,61.00320944581903,0.04470037151224556,0.2771852222420985,60.28275722702482,0.4432669965521218
639,33.9,60.987673228091346,0.044291253376339115,0.2784770058026754,60.27012055213221,0.4390756701564573
