C,P,Q,Qp,MTD
0.0,0.6935054562542259,93.17841583536439,0.0,93.87192129161862
0.0,0.6919755162049307,93.18045941899851,0.0,93.87243493520344
0.0,0.6904489084903861,93.1824984942254,0.0,93.87294740271578
0.0,0.6889256260466167,93.18453307086482,0.0,93.87345869691143
0.0,0.6874056618237634,93.18656315871567,0.0,93.87396882053943
0.0,0.6858890087860581,93.1885887675561,0.0,93.87447777634216
0.0,0.6843756599118026,93.19060990714351,0.0,93.87498556705532
0.0,0.6828656081933447,93.19262658721456,0.0,93.8754921954079
0.0,0.6813588466370551,93.19463881748528,0.0,93.87599766412234
0.0,0.6798553682633066,93.19664660765106,0.0,93.87650197591437
0.0,0.6783551661064481,93.19864996738667,0.0,93.87700513349311
0.0,0.6768582332147836,93.2006489063464,0.0,93.87750713956119
0.0,0.6753645626505494,93.20264343416399,0.0,93.87800799681453
0.0,0.673874147489891,93.20463356045272,0.0,93.87850770794262
0.0,0.6723869808177456,93.20661929480782,0.0,93.87900627562557
0.0,0.670903055731999,93.20860064680456,0.0,93.87950370253655
0.0,0.6694223653495085,93.21057762599547,0.0,93.87999999134497
0.0,0.667944902800914,93.21255024191282,0.0,93.88049514471373
0.0,0.666470661230613,93.21451850406864,0.0,93.88098916529925
0.0,0.6649996337967388,93.21648242195471,0.0,93.88148205575145
0.0,0.6635318136711337,93.21844200504272,0.0,93.88197381871385
0.0,0.6620671940393287,93.22039726278416,0.0,93.88246445682348
0.0,0.6606057681005187,93.22234820461048,0.0,93.88295397271101
0.0,0.6591475290675393,93.22429483993311,0.0,93.88344236900065
0.0,0.6576924701668445,93.2262371781434,0.0,93.88392964831026
0.0,0.6562405846384817,93.22817522861284,0.0,93.88441581325132
0.0,0.6547918657360695,93.23010900069289,0.0,93.88490086642896
0.0,0.6533463067267747,93.23203850371522,0.0,93.88538481044199
0.0,0.651903900891288,93.23396374699158,0.0,93.88586764788286
0.0,0.6504646415238029,93.23588473981397,0.0,93.88634938133777
0.0,0.6490285219319901,93.23780149145462,0.0,93.88683001338661
0.0,0.6475955354369761,93.239714011166,0.0,93.88730954660298
0.0,0.6461656753733194,93.24162230818094,0.0,93.88778798355426
0.0,0.6447389350889875,93.24352639171259,0.0,93.88826532680157
0.0,0.6433153079453353,93.24542627095454,0.0,93.88874157889987
0.0,0.6418947873170797,93.24732195508075,0.0,93.88921674239783
0.0,0.6404773665922784,93.2492134532457,0.0,93.88969081983798
0.0,0.6390630391723063,93.25110077458437,0.0,93.89016381375667
0.0,0.637651798471833,93.25298392821229,0.0,93.89063572668412
0.0,0.6362436379188005,93.25486292322557,0.0,93.89110656114437
0.0,0.6348385509543988,93.25673776870099,0.0,93.89157631965539
0.0,0.6334365310330445,93.25860847369592,0.0,93.89204500472896
0.0,0.632037571622358,93.26047504724852,0.0,93.89251261887088
0.0,0.6306416662031392,93.26233749837763,0.0,93.89297916458077
0.0,0.6292488082693484,93.26419583608295,0.0,93.8934446443523
0.0,0.6278589913280794,93.26605006934491,0.0,93.893909060673
0.0,0.6264722088995398,93.26790020712487,0.0,93.89437241602441
0.0,0.6250884545170274,93.26974625836506,0.0,93.89483471288209
0.0,0.6237077217269075,93.27158823198866,0.0,93.89529595371556
0.0,0.6223300040885918,93.27342613689983,0.0,93.89575614098842
0.0,0.6209552951745141,93.27525998198372,0.0,93.89621527715823
0.0,0.6195835885701089,93.27708977610656,0.0,93.89667336467667
0.0,0.6182148778737889,93.27891552811566,0.0,93.89713040598944
0.0,0.6168491566969223,93.28073724683946,0.0,93.8975864035364
0.0,0.615486418663812,93.28255494108757,0.0,93.89804135975137
0.0,0.614126657411671,93.28436861965079,0.0,93.89849527706247
0.0,0.6127698665906017,93.28617829130118,0.0,93.89894815789178
0.0,0.6114160398635735,93.28798396479208,0.0,93.89940000465565
0.0,0.6100651709064001,93.28978564885811,0.0,93.89985081976451
0.0,0.6087172534077191,93.29158335221533,0.0,93.90030060562304
0.0,0.6073722810689671,93.2933770835611,0.0,93.90074936463006
0.0,0.6060302476043602,93.29516685157425,0.0,93.90119709917862
0.0,0.6046911467408707,93.2969526649151,0.0,93.90164381165597
0.0,0.603354972218205,93.29873453222544,0.0,93.90208950444364
0.0,0.6020217177887838,93.30051246212862,0.0,93.90253417991741
0.0,0.6006913772177169,93.30228646322955,0.0,93.90297784044726
0.0,0.5993639442827841,93.3040565441148,0.0,93.90342048839759
0.0,0.5980394127744117,93.30582271335253,0.0,93.90386212612694
0.0,0.5967177764956517,93.30758497949265,0.0,93.9043027559883
0.0,0.5953990292621605,93.30934335106676,0.0,93.90474238032891
0.0,0.5940831649021265,93.31109783658823,0.0,93.90518100149036
0.0,0.592770177251744,93.31284844455396,0.0,93.90561862180571
0.0,0.591460060160899,93.3145951834422,0.0,93.90605524360309
0.0,0.5901528074948071,93.31633806171206,0.0,93.90649086920686
0.0,0.5888484131311533,93.3180770878046,0.0,93.90692550093576
0.0,0.587546870960068,93.31981227014279,0.0,93.90735914110286
0.0,0.5862481748841059,93.32154361713164,0.0,93.90779179201574
0.0,0.5849523188182238,93.32327113715816,0.0,93.90822345597638
0.0,0.5836592966897586,93.32499483859144,0.0,93.9086541352812
0.0,0.5823691024384057,93.32671472978268,0.0,93.90908383222109
0.0,0.5810817300161955,93.32843081906519,0.0,93.90951254908138
0.0,0.5797971733874727,93.33014311475449,0.0,93.90994028814197
0.0,0.5785154265288742,93.33185162514829,0.0,93.91036705167717
0.0,0.5772364834293063,93.33355635852655,0.0,93.91079284195585
0.0,0.5759603380899248,93.33525732315152,0.0,93.91121766124145
0.0,0.5746869845241105,93.33695452726778,0.0,93.91164151179188
0.0,0.5734164167574494,93.33864797910223,0.0,93.91206439585969
0.0,0.5721486288277098,93.34033768686422,0.0,93.91248631569192
0.0,0.5708836147848211,93.34202365874545,0.0,93.91290727353027
0.0,0.5696213686908527,93.34370590292015,0.0,93.913327271611
0.0,0.5683618846199905,93.34538442754503,0.0,93.91374631216502
0.0,0.5671051566585168,93.34705924075931,0.0,93.91416439741782
0.0,0.5658511789047881,93.34873035068482,0.0,93.91458152958961
0.0,0.5645999454692131,93.35039776542595,0.0,93.91499771089516
0.0,0.5633514504742331,93.35206149306978,0.0,93.91541294354401
0.0,0.5621056880542976,93.35372154168603,0.0,93.91582722974033
0.0,0.5608626523558449,93.35537791932713,0.0,93.91624057168298
0.0,0.5596223375372796,93.35703063402828,0.0,93.91665297156555
0.0,0.5583847377689518,93.35867969380746,0.0,93.9170644315764
0.0,0.557149847233136,93.36032510666543,0.0,93.91747495389856
0.0,0.5559176601240087,93.36196688058585,0.0,93.91788454070986
0.0,0.5546881706476277,93.36360502353526,0.0,93.91829319418288
0.0,0.5534613730219109,93.36523954346306,0.0,93.91870091648498
0.0,0.5522372614766147,93.3668704483017,0.0,93.91910770977832
0.0,0.5510158302533139,93.36849774596654,0.0,93.91951357621986
0.0,0.549797073605379,93.37012144435602,0.0,93.91991851796139
0.0,0.5485809857979558,93.37174155135159,0.0,93.92032253714954
0.0,0.5473675611079444,93.37335807481786,0.0,93.9207256359258
0.0,0.5461567938239777,93.37497102260251,0.0,93.92112781642649
0.0,0.5449486782464018,93.3765804025364,0.0,93.9215290807828
0.0,0.5437432086872528,93.37818622243361,0.0,93.92192943112086
0.0,0.5425403794702374,93.37978849009143,0.0,93.92232886956167
0.0,0.5413401849307116,93.38138721329041,0.0,93.92272739822113
0.0,0.5401426194156594,93.38298239979443,0.0,93.92312501921009
0.0,0.5389476772836735,93.38457405735066,0.0,93.92352173463433
0.0,0.5377553529049325,93.38616219368969,0.0,93.92391754659462
0.0,0.536565640661181,93.38774681652546,0.0,93.92431245718664
0.0,0.5353785349457093,93.38932793355539,0.0,93.9247064685011
0.0,0.5341940301633318,93.39090555246035,0.0,93.92509958262369
0.0,0.533012120730368,93.3924796809047,0.0,93.92549180163506
0.0,0.5318328010746197,93.39405032653636,0.0,93.92588312761097
0.0,0.5306560656353523,93.39561749698682,0.0,93.92627356262217
0.0,0.5294819088632728,93.39718119987114,0.0,93.92666310873442
0.0,0.5283103252205102,93.39874144278807,0.0,93.92705176800858
0.0,0.527141309180596,93.40029823331997,0.0,93.92743954250057
0.0,0.5259748552284411,93.40185157903298,0.0,93.92782643426142
0.0,0.524810957860318,93.40340148747691,0.0,93.92821244533724
0.0,0.5236496115836492,93.40494796618545,0.0,93.9285975777691
0.0,0.5224908109129622,93.40649102267793,0.0,93.92898183359088
0.0,0.5213345503762556,93.40803066445658,0.0,93.92936521483283
0.0,0.5201808245145055,93.40956689900673,0.0,93.92974772352125
0.0,0.5190296278799243,93.41109973379767,0.0,93.9301293616776
0.0,0.5178809550359407,93.41262917628258,0.0,93.93051013131851
0.0,0.5167348005571777,93.41415523389865,0.0,93.93089003445583
0.0,0.5155911590294342,93.41567791406709,0.0,93.93126907309653
0.0,0.5144500250496618,93.41719722419312,0.0,93.93164724924277
0.0,0.5133113932259453,93.41871317166608,0.0,93.93202456489203
0.0,0.5121752581774829,93.42022576385939,0.0,93.93240102203687
0.0,0.5110416145345639,93.42173500813063,0.0,93.93277662266519
0.0,0.5099104569385505,93.42324091182152,0.0,93.93315136876008
0.0,0.5087817800418553,93.42474348225804,0.0,93.9335252622999
0.0,0.5076555785079215,93.42624272675037,0.0,93.9338983052583
0.0,0.5065318470112031,93.42773865259299,0.0,93.9342704996042
0.0,0.5054105802371435,93.42923126706467,0.0,93.9346418473018
0.0,0.5042917728821564,93.43072057742852,0.0,93.93501235031067
0.0,0.5031754196536045,93.43220659093201,0.0,93.93538201058561
0.0,0.5020615152697793,93.43368931480704,0.0,93.93575083007681
0.0,0.5009500544598813,93.43516875626992,0.0,93.9361188107298
0.0,0.4998410319639993,93.43664492252142,0.0,93.93648595448542
0.0,0.49873444253309146,93.43811782074685,0.0,93.93685226327995
0.0,0.49763028092896316,93.43958745811601,0.0,93.93721773904497
0.0,0.4965285419242485,93.44105384178329,0.0,93.93758238370754
0.0,0.4954292203023894,93.44251697888762,0.0,93.93794619919001
0.0,0.4943323108576157,93.44397687655264,0.0,93.93830918741025
0.0,0.4932378083949262,93.44543354188659,0.0,93.93867135028151
0.0,0.4921457077300668,93.44688698198239,0.0,93.93903268971245
0.0,0.4910560036895118,93.44833720391773,0.0,93.93939320760724
0.0,0.48996869111044394,93.44978421475503,0.0,93.93975290586548
0.0,0.4888837648407338,93.45122802154148,0.0,93.94011178638222
0.0,0.4878012197389215,93.4526686313091,0.0,93.94046985104802
0.0,0.48672105067419486,93.45410605107475,0.0,93.94082710174894
0.0,0.4856432525263712,93.45554028784017,0.0,93.94118354036654
0.0,0.4845678201858768,93.456971348592,0.0,93.94153916877788
0.0,0.48349474855372726,93.45839924030187,0.0,93.9418939888556
0.0,0.48242403254150895,93.45982396992632,0.0,93.94224800246782
0.0,0.48135566707135763,93.4612455444069,0.0,93.94260121147826
0.0,0.48028964707593985,93.46266397067023,0.0,93.94295361774617
0.0,0.47922596749843327,93.46407925562798,0.0,93.94330522312642
0.0,0.47816462329250686,93.46549140617691,0.0,93.94365602946941
0.0,0.4771056094223025,93.46690042919889,0.0,93.94400603862118
0.0,0.4760489208624138,93.46830633156097,0.0,93.94435525242338
0.0,0.4749945525978677,93.46970912011538,0.0,93.94470367271325
0.0,0.47394249962410523,93.47110880169959,0.0,93.94505130132369
0.0,0.47289275694696126,93.47250538313628,0.0,93.94539814008324
0.0,0.47184531958264686,93.47389887123343,0.0,93.94574419081607
0.0,0.4708001825577281,93.47528927278435,0.0,93.94608945534208
0.0,0.46975734090910776,93.47667659456764,0.0,93.94643393547675
0.0,0.4687167896840062,93.47806084334732,0.0,93.94677763303133
0.0,0.4676785239399417,93.4794420258728,0.0,93.94712054981274
0.0,0.4666425387447125,93.48082014887889,0.0,93.9474626876236
0.0,0.4656088291763759,93.48219521908591,0.0,93.94780404826228
0.0,0.46457739032323064,93.48356724319963,0.0,93.94814463352286
0.0,0.4635482172837972,93.48493622791136,0.0,93.94848444519516
0.0,0.46252130516679874,93.48630217989796,0.0,93.94882348506476
0.0,0.46149664909085475,93.48766510582195,0.0,93.94916175491281
0.0,0.46047424418197686,93.48902501233214,0.0,93.94949925651412
0.0,0.45945408557829587,93.49038190606245,0.0,93.94983599164075
0.0,0.45843616842881146,93.49173579363239,0.0,93.9501719620612
0.0,0.45742048789261675,93.49308668164706,0.0,93.95050716953968
0.0,0.45640703913888026,93.49443457669739,0.0,93.95084161583627
0.0,0.4553958173468254,93.49577948536,0.0,93.95117530270683
0.0,0.45438681770571204,93.49712141419737,0.0,93.95150823190308
0.0,0.45338003541481764,93.49846036975774,0.0,93.95184040517256
0.0,0.4523754656834177,93.49979635857524,0.0,93.95217182425866
0.0,0.45137310373076783,93.50112938716987,0.0,93.95250249090064
0.0,0.45037294478608325,93.50245946204754,0.0,93.95283240683362
0.0,0.449374984088521,93.50378658970011,0.0,93.95316157378863
0.0,0.44837921688716054,93.50511077660542,0.0,93.95348999349258
0.0,0.4473856384409849,93.50643202922727,0.0,93.95381766766826
0.0,0.4463942440188627,93.50775035401551,0.0,93.95414459803438
0.0,0.4454050288995278,93.50906575740608,0.0,93.9544707863056
0.0,0.44441798837156177,93.51037824582093,0.0,93.95479623419249
0.0,0.4434331177333745,93.51168782566819,0.0,93.95512094340157
0.0,0.44245041229318566,93.51299450334211,0.0,93.9554449156353
0.0,0.44146986736900673,93.51429828522313,0.0,93.95576815259214
0.0,0.44049147828862106,93.51559917767788,0.0,93.9560906559665
0.0,0.4395152403895661,93.5168971870592,0.0,93.95641242744877
0.0,0.4385411490191146,93.51819231970622,0.0,93.95673346872533
0.0,0.4375691995342559,93.51948458194434,0.0,93.95705378147859
0.0,0.4365993873016784,93.52077398008528,0.0,93.95737336738696
0.0,0.4356317076977495,93.52206052042713,0.0,93.95769222812488
0.0,0.4346661561084982,93.5233442092543,0.0,93.9580103653628
0.0,0.4337027279295964,93.52462505283766,0.0,93.95832778076726
0.0,0.43274141856634035,93.52590305743449,0.0,93.95864447600083
0.0,0.4317822234336333,93.52717822928848,0.0,93.95896045272211
0.0,0.4308251379559655,93.52845057462989,0.0,93.95927571258585
0.0,0.4298701575673971,93.52972009967543,0.0,93.95959025724282
0.0,0.4289172777115397,93.53098681062839,0.0,93.95990408833993
0.0,0.4279664938415375,93.53225071367862,0.0,93.96021720752016
0.0,0.4270178014200508,93.53351181500256,0.0,93.9605296164226
0.0,0.42607119591923553,93.53477012076328,0.0,93.96084131668252
0.0,0.42512667282072686,93.53602563711054,0.0,93.96115230993126
0.0,0.4241842276156203,93.53727837018072,0.0,93.96146259779634
0.0,0.42324385580445373,93.53852832609695,0.0,93.96177218190141
0.0,0.4223055528971904,93.53977551096911,0.0,93.9620810638663
0.0,0.42136931441319925,93.54101993089382,0.0,93.96238924530702
0.0,0.42043513588123793,93.5422615919545,0.0,93.96269672783573
0.0,0.4195030128394349,93.5435005002214,0.0,93.96300351306083
0.0,0.41857294083527113,93.54473666175161,0.0,93.96330960258689
0.0,0.41764491542556315,93.54597008258911,0.0,93.96361499801468
0.0,0.416718932176444,93.54720076876475,0.0,93.9639197009412
0.0,0.4157949866633461,93.54842872629636,0.0,93.96422371295971
0.0,0.4148730744709836,93.54965396118871,0.0,93.9645270356597
0.0,0.4139531911933341,93.55087647943353,0.0,93.96482967062686
0.0,0.4130353324336223,93.55209628700959,0.0,93.96513161944321
0.0,0.4121194938043004,93.55331338988269,0.0,93.96543288368699
0.0,0.4112056709270321,93.55452779400571,0.0,93.96573346493274
0.0,0.41029385943267416,93.55573950531861,0.0,93.96603336475128
0.0,0.4093840549612589,93.55694852974848,0.0,93.96633258470975
0.0,0.4084762531619778,93.55815487320956,0.0,93.96663112637154
0.0,0.40757044969316214,93.55935854160325,0.0,93.96692899129641
0.0,0.40666664022167376,93.56055954081833,0.0,93.96722618104
0.0,0.405764820420549,93.56175787673152,0.0,93.96752269715206
0.0,0.40486498597460346,93.56295355520614,0.0,93.96781854118073
0.0,0.4039671325782472,93.56414658209265,0.0,93.96811371467089
0.0,0.4030712559349328,93.56533696322882,0.0,93.96840821916375
0.0,0.40217735175713915,93.56652470443974,0.0,93.96870205619689
0.0,0.4012854157663531,93.56770981153791,0.0,93.96899522730426
0.0,0.4003954436930523,93.56889229032319,0.0,93.96928773401625
0.0,0.39950743127668864,93.57007214658285,0.0,93.96957957785953
0.0,0.39862137426566924,93.57124938609161,0.0,93.96987076035728
0.0,0.3977372684173405,93.5724240146117,0.0,93.97016128302904
0.0,0.3968551094979699,93.57359603789278,0.0,93.97045114739075
0.0,0.39597489328272933,93.57476546167207,0.0,93.9707403549548
0.0,0.39509661555567815,93.57593229167436,0.0,93.97102890723004
0.0,0.3942202721097447,93.57709653361198,0.0,93.97131680572173
0.0,0.3933458587467103,93.57825819318485,0.0,93.97160405193156
0.0,0.3924733712771916,93.57941727608058,0.0,93.97189064735777
0.0,0.3916028055206235,93.58057378797436,0.0,93.97217659349498
0.0,0.39073415730524275,93.5817277345291,0.0,93.97246189183434
0.0,0.3898674224680697,93.58287912139541,0.0,93.97274654386348
0.0,0.38900259685489214,93.58402795421163,0.0,93.97303055106653
0.0,0.38813967632024804,93.58517423860388,0.0,93.97331391492413
0.0,0.38727865672740847,93.586317980186,0.0,93.9735966369134
0.0,0.38641953394836165,93.5874591845597,0.0,93.97387871850806
0.0,0.38556230386379453,93.5885978573145,0.0,93.97416016117829
0.0,0.38470696236307694,93.58973400402778,0.0,93.97444096639086
0.0,0.3838535053442446,93.59086763026478,0.0,93.97472113560903
0.0,0.3830019287139821,93.59199874157872,0.0,93.9750006702927
0.0,0.3821522283876069,93.59312734351069,0.0,93.9752795718983
0.0,0.38130440028905144,93.59425344158976,0.0,93.97555784187881
0.0,0.38045844035084736,93.595377041333,0.0,93.97583548168384
0.0,0.3796143445141086,93.59649814824546,0.0,93.97611249275957
0.0,0.37877210872851436,93.59761676782028,0.0,93.9763888765488
0.0,0.37793172895229377,93.59873290553863,0.0,93.97666463449092
0.0,0.3770932011522077,93.59984656686974,0.0,93.97693976802195
0.0,0.3762565213035333,93.600957757271,0.0,93.97721427857454
0.0,0.37542168539004717,93.60206648218794,0.0,93.97748816757799
0.0,0.3745886894040089,93.60317274705419,0.0,93.9777614364582
0.0,0.37375752934614526,93.60427655729163,0.0,93.97803408663778
0.0,0.3729282012256328,93.60537791831034,0.0,93.97830611953597
0.0,0.372100701060082,93.60647683550862,0.0,93.9785775365687
0.0,0.3712750248755211,93.60757331427303,0.0,93.97884833914854
0.0,0.37045116870637945,93.60866735997844,0.0,93.97911852868482
0.0,0.36962912859547215,93.60975897798802,0.0,93.9793881065835
0.0,0.3688089005939824,93.61084817365327,0.0,93.97965707424724
0.0,0.3679904807614464,93.61193495231404,0.0,93.9799254330755
0.0,0.3671738651657369,93.6130193192986,0.0,93.98019318446434
0.0,0.3663590498830468,93.6141012799236,0.0,93.98046032980665
0.0,0.3655460309978742,93.61518083949413,0.0,93.980726870492
0.0,0.364734804603004,93.61625800330376,0.0,93.98099280790676
0.0,0.3639253667994948,93.61733277663448,0.0,93.98125814343398
0.0,0.36311771369666135,93.61840516475688,0.0,93.98152287845355
0.0,0.3623118414120575,93.61947517293,0.0,93.98178701434205
0.0,0.3615077460714634,93.62054280640146,0.0,93.98205055247293
0.0,0.36070542380886594,93.62160807040749,0.0,93.98231349421636
0.0,0.359904870766446,93.62267097017289,0.0,93.98257584093933
0.0,0.35910608309456155,93.6237315109111,0.0,93.98283759400566
0.0,0.3583090569517302,93.62478969782418,0.0,93.98309875477591
0.0,0.35751378850461696,93.62584553610294,0.0,93.98335932460756
0.0,0.35672027392801464,93.62689903092681,0.0,93.98361930485483
0.0,0.35592850940483145,93.62795018746397,0.0,93.9838786968688
0.0,0.355138491126074,93.62899901087137,0.0,93.98413750199744
0.0,0.35435021529083033,93.6300455062947,0.0,93.98439572158554
0.0,0.3535636781062576,93.63108967886846,0.0,93.98465335697472
0.0,0.3527788757875628,93.63213153371598,0.0,93.98491040950354
0.0,0.3519958045579905,93.63317107594939,0.0,93.98516688050738
0.0,0.35121446064880607,93.63420831066973,0.0,93.98542277131854
0.0,0.3504348402992787,93.6352432429669,0.0,93.98567808326617
0.0,0.3496569397566694,93.63627587791972,0.0,93.98593281767639
0.0,0.34888075527621193,93.63730622059595,0.0,93.98618697587216
0.0,0.3481062831211006,93.63833427605229,0.0,93.98644055917339
0.0,0.34733351955984376,93.639360049335,0.0,93.98669356889484
0.0,0.34656246086395726,93.64038354548036,0.0,93.98694600634431
0.0,0.34579310331933577,93.64140476951232,0.0,93.98719787283166
0.0,0.3450254432201529,93.64242372644381,0.0,93.98744916966396
0.0,0.3442594768684426,93.64344042127684,0.0,93.98769989814528
0.0,0.34349520057408245,93.64445485900252,0.0,93.9879500595766
0.0,0.34273261065477645,93.64546704460108,0.0,93.98819965525585
0.0,0.34197170343604283,93.64647698304191,0.0,93.98844868647795
0.0,0.3412124752511947,93.64748467928356,0.0,93.98869715453476
0.0,0.3404549224413279,93.6484901382738,0.0,93.98894506071512
0.0,0.33969904135530404,93.64949336494959,0.0,93.9891924063049
0.0,0.3389448283497338,93.65049436423716,0.0,93.9894391925869
0.0,0.33819227978896443,93.65149314105196,0.0,93.98968542084093
0.0,0.3374413920450613,93.65248970029876,0.0,93.98993109234382
0.0,0.33669216149779496,93.65348404687163,0.0,93.99017620836942
0.0,0.33594458453462506,93.65447618565398,0.0,93.9904207701886
0.0,0.3351986575506834,93.65546612151856,0.0,93.99066477906923
0.0,0.3344543769487619,93.65645385932751,0.0,93.99090823627627
0.0,0.3337117391392938,93.65743940393237,0.0,93.99115114307166
0.0,0.3329707405403414,93.65842276017409,0.0,93.99139350071444
0.0,0.3322313775775798,93.65940393288307,0.0,93.99163531046065
0.0,0.3314936466842802,93.66038292687918,0.0,93.99187657356346
0.0,0.330757544301298,93.66135974697178,0.0,93.99211729127308
0.0,0.33002306687705407,93.66233439795975,0.0,93.99235746483681
0.0,0.3292902108675228,93.6633068846315,0.0,93.99259709549902
0.0,0.3285589727362158,93.66427721176495,0.0,93.99283618450117
0.0,0.3278293489541656,93.66524538412769,0.0,93.99307473308185
0.0,0.32710133599991353,93.66621140647685,0.0,93.99331274247676
0.0,0.3263749303594915,93.66717528355916,0.0,93.99355021391865
0.0,0.32565012852641,93.66813702011108,0.0,93.99378714863748
0.0,0.324926927001642,93.66909662085865,0.0,93.9940235478603
0.0,0.3242053222936066,93.67005409051765,0.0,93.99425941281126
0.0,0.32348531091815746,93.67100943379356,0.0,93.99449474471172
0.0,0.32276688939856446,93.67196265538159,0.0,93.99472954478016
0.0,0.32205005426550176,93.6729137599667,0.0,93.99496381423221
0.0,0.321334802057032,93.67386275222364,0.0,93.99519755428068
0.0,0.32062112931859027,93.67480963681695,0.0,93.99543076613554
0.0,0.31990903260297215,93.67575441840097,0.0,93.99566345100395
0.0,0.3191985084703161,93.67669710161992,0.0,93.99589561009024
0.0,0.31848955348809144,93.67763769110788,0.0,93.99612724459597
0.0,0.3177821642310824,93.67857619148877,0.0,93.99635835571985
0.0,0.31707633728137274,93.67951260737648,0.0,93.99658894465786
0.0,0.3163720692283337,93.68044694337478,0.0,93.99681901260311
0.0,0.31566935666860646,93.6813792040774,0.0,93.99704856074601
0.0,0.31496819620609023,93.68230939406807,0.0,93.99727759027417
0.0,0.31426858445192685,93.68323751792047,0.0,93.9975061023724
0.0,0.3135705180244851,93.68416358019832,0.0,93.99773409822281
0.0,0.3128739935493489,93.68508758545536,0.0,93.99796157900471
0.0,0.3121790076593001,93.68600953823541,0.0,93.9981885458947
0.0,0.3114855569943067,93.68692944307236,0.0,93.99841500006667
0.0,0.3107936382015071,93.68784730449016,0.0,93.99864094269167
0.0,0.3101032479351954,93.68876312700294,0.0,93.99886637493813
0.0,0.30941438285680906,93.68967691511493,0.0,93.99909129797175
0.0,0.3087270396349121,93.69058867332055,0.0,93.99931571295546
0.0,0.30804121494518333,93.69149840610437,0.0,93.99953962104955
0.0,0.30735690547040134,93.6924061179412,0.0,93.9997630234116
0.0,0.30667410790042876,93.69331181329605,0.0,93.99998592119648
0.0,0.30599281893220137,93.69421549662417,0.0,94.00020831555636
0.0,0.3053130352697105,93.69511717237111,0.0,94.00043020764082
0.0,0.3046347536239919,93.69601684497268,0.0,94.00065159859666
0.0,0.3039579707131106,93.696914518855,0.0,94.00087248956811
0.0,0.30328268326214575,93.69781019843454,0.0,94.00109288169668
0.0,0.3026088880031792,93.69870388811809,0.0,94.00131277612127
0.0,0.3019365816752787,93.69959559230283,0.0,94.0015321739781
0.0,0.30126576102448654,93.70048531537631,0.0,94.0017510764008
0.0,0.30059642280380466,93.70137306171654,0.0,94.00196948452034
0.0,0.2999285637731796,93.70225883569191,0.0,94.00218739946509
0.0,0.2992621806994914,93.70314264166127,0.0,94.00240482236076
0.0,0.29859727035653666,93.70402448397398,0.0,94.00262175433052
0.0,0.29793382952501757,93.70490436696986,0.0,94.00283819649488
0.0,0.29727185499252706,93.70578229497923,0.0,94.00305414997176
0.0,0.29661134355135643,93.70665827232274,0.0,94.0032696158741
0.0,0.29595229199969125,93.70753230331152,0.0,94.00348459531122
0.0,0.2952946971453565,93.70840439224752,0.0,94.00369908939287
0.0,0.2946385558030183,93.70927454342328,0.0,94.0039130992263
0.0,0.2939838647941533,93.710142761122,0.0,94.00412662591616
0.0,0.2933306209470337,93.71100904961747,0.0,94.0043396705645
0.0,0.2926788210967163,93.71187341317417,0.0,94.00455223427089
0.0,0.29202846208502536,93.71273585604722,0.0,94.00476431813225
0.0,0.291379540760542,93.71359638248245,0.0,94.004975923243
0.0,0.29073205397858914,93.7144549967164,0.0,94.00518705069499
0.0,0.29008599860121664,93.71531170297635,0.0,94.00539770157756
0.0,0.28944137149719035,93.71616650548033,0.0,94.00560787697752
0.0,0.28879816954197574,93.71701940843712,0.0,94.0058175779791
0.0,0.28815638961772655,93.71787041604634,0.0,94.00602680566406
0.0,0.28751602861327036,93.71871953249838,0.0,94.00623556111165
0.0,0.28687708342409385,93.71956676197449,0.0,94.00644384539858
0.0,0.286239550952332,93.72041210864674,0.0,94.00665165959907
0.0,0.28560342810675154,93.72125557667809,0.0,94.00685900478484
0.0,0.28496871180274014,93.72209717022241,0.0,94.00706588202515
0.0,0.2843353989622918,93.72293689342445,0.0,94.00727229238674
0.0,0.2837034865139926,93.7237747504199,0.0,94.00747823693389
0.0,0.28307297139300946,93.72461074533541,0.0,94.00768371672842
0.0,0.2824438505410744,93.72544488228857,0.0,94.00788873282964
0.0,0.28181612090647334,93.72627716538798,0.0,94.00809328629445
0.0,0.28118977944403195,93.72710759873327,0.0,94.0082973781773
0.0,0.2805648231151011,93.72793618641504,0.0,94.00850100953014
0.0,0.27994124888754646,93.72876293251497,0.0,94.00870418140252
0.0,0.2793190537357321,93.72958784110581,0.0,94.00890689484154
0.0,0.27869823464051013,93.73041091625139,0.0,94.0091091508919
0.0,0.27807878858920604,93.73123216200662,0.0,94.00931095059583
0.0,0.2774607125756049,93.73205158241757,0.0,94.00951229499317
0.0,0.2768440035999405,93.73286918152141,0.0,94.00971318512136
0.0,0.2762286586688796,93.73368496334652,0.0,94.0099136220154
0.0,0.2756146747955112,93.7344989319124,0.0,94.0101136067079
0.0,0.2750020489993326,93.7353110912298,0.0,94.01031314022913
0.0,0.27439077830623526,93.73612144530067,0.0,94.01051222360691
0.0,0.2737808597484942,93.73692999811819,0.0,94.01071085786668
0.0,0.2731722903647524,93.73773675366678,0.0,94.01090904403154
0.0,0.2725650672000103,93.73854171592217,0.0,94.01110678312217
0.0,0.27195918730561175,93.73934488885135,0.0,94.01130407615696
0.0,0.27135464773923024,93.74014627641266,0.0,94.01150092415189
0.0,0.27075144556485836,93.74094588255572,0.0,94.01169732812058
